,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
174,139.0,2022-03-20,13:17:26.16,2.0,4.0,"Nay, Matthew",1000123770.0,Right,MAS_INS,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,0.0,2.0,1.0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,1.0,0.0,,78.40038,-1.93054,-3.943898,1902.029039,224.792778,1:30,6.55128,1.92306,5.69723,-33.45313,13.56639,11.63371,1.95955,-0.78849,70.45376,-8.170393,-1.867771,0.493526,,,,,,,,,,,,-7.21603,8.0915,-1.59868,50.0,6.36848,7.35011,-113.25744,-4.82702,-9.16412,24.97903,-21.89811,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20220320-PomonaPitzer-1,c29c5020-a88a-11ec-bb58-f78f8f4b17ca,76.37369,,,7.94662,,,,,,,4e10091d-9e0d-44d6-aa37-07b7e994dc76,2022-03-20,20:17:26.16,2022-03-20T13:17:26.1680000-07:00,2022-03-20T20:17:26.1680000Z,,v3,POM_PIT,,,"Godfrey, Tyler",10023342.0,Right,MAS_INS,3ae3334c-3a27-4922-bab5-e26e85948edc,54.79603,-114.31032,12.48952,6.55249,-3.904,-10.94906,-1.91663,7.73638,-4.58206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
175,140.0,2022-03-20,13:18:21.93,2.0,5.0,"Nay, Matthew",1000123770.0,Right,MAS_INS,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,1.0,2.0,2.0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,67.48489,-0.698019,-2.505531,2264.089472,36.072299,7:15,6.54449,2.01578,4.63032,-78.96918,-12.87611,-11.1932,-0.7004,-1.3,61.84356,-14.695697,-4.478793,0.585126,,,,,,,,,,,,4.64536,-5.58634,-1.74762,50.0,6.3999,4.67194,-97.59655,-3.73754,4.34986,19.53176,-37.40503,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20220320-PomonaPitzer-1,e3e399a0-a88a-11ec-bb58-f78f8f4b17ca,64.41765,,,5.64132,,,,,,,4e10091d-9e0d-44d6-aa37-07b7e994dc76,2022-03-20,20:18:21.93,2022-03-20T13:18:21.9350000-07:00,2022-03-20T20:18:21.9350000Z,,v3,POM_PIT,,,"Godfrey, Tyler",10023342.0,Right,MAS_INS,249a364b-6d35-48bb-8afd-442d0f102584,55.87151,-98.76461,9.76588,6.55653,-1.5006,-18.70252,-2.01924,4.41181,2.17493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
176,141.0,2022-03-20,13:18:42.76,2.0,6.0,"Nay, Matthew",1000123770.0,Right,MAS_INS,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,5.0,Bottom,1.0,3.0,2.0,Cutter,Changeup,HitByPitch,Walk,Undefined,Undefined,0.0,0.0,,76.56608,-3.437372,-4.758012,1930.694857,185.82749,12:15,6.54873,1.84284,5.20454,-32.07742,18.43788,1.67587,0.62779,-2.50259,68.96992,-9.353614,-4.462539,0.511544,,,,,,,,,,,,-2.50067,10.97209,-1.4029,50.0,6.20594,9.11219,-110.26021,-7.62224,-3.00554,23.93262,-18.98672,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20220320-PomonaPitzer-1,f04c53d0-a88a-11ec-bb58-f78f8f4b17ca,73.68368,,,7.59616,,,,,,,4e10091d-9e0d-44d6-aa37-07b7e994dc76,2022-03-20,20:18:42.76,2022-03-20T13:18:42.7650000-07:00,2022-03-20T20:18:42.7650000Z,,v3,POM_PIT,,,"Godfrey, Tyler",10023342.0,Right,MAS_INS,f1ee6cc3-598c-4376-84b6-a0394b104250,55.29062,-111.40265,11.96631,6.54816,-6.7159,-9.49336,-1.84131,9.25566,-1.50277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
177,209.0,2022-03-20,13:56:37.98,3.0,1.0,"Siegel, Ethan",1000123777.0,Left,MAS_INS,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,7.0,Bottom,2.0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,83.50892,-0.374658,0.172713,2409.750032,160.716773,11:15,6.08463,-0.29569,5.39843,-22.29517,18.61828,-6.04587,3.87561,-0.63766,76.07111,-4.559411,-0.902487,0.460367,,,,,,,,,,,,3.06736,9.84705,0.28458,50.0,6.03597,-0.10626,-121.16306,-1.48414,4.54793,24.24971,-17.57404,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20220320-PomonaPitzer-1,3c66f4a0-a890-11ec-bb58-f78f8f4b17ca,81.87474,,,7.43781,,,,,,,4e10091d-9e0d-44d6-aa37-07b7e994dc76,2022-03-20,20:56:37.98,2022-03-20T13:56:37.9860000-07:00,2022-03-20T20:56:37.9860000Z,,v3,POM_PIT,,,"Godfrey, Tyler",10023342.0,Right,MAS_INS,d97d1da3-92fd-432a-8185-973851150807,55.09688,-122.1789,12.12486,6.08272,-0.74795,-8.78702,0.29302,-0.29678,2.27396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,210.0,2022-03-20,13:56:50.38,3.0,2.0,"Siegel, Ethan",1000123777.0,Left,MAS_INS,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,7.0,Bottom,2.0,1.0,0.0,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,74.12068,1.533431,-0.674284,2353.230561,299.190901,4:00,6.2045,-0.24208,4.63147,-57.54401,-4.34666,10.68524,2.8671,0.00744,68.33032,-8.781032,1.202249,0.524948,,,,,,,,,,,,-5.37264,-1.98193,0.30096,50.0,6.30896,0.82677,-107.52401,0.80178,-6.30418,18.24473,-34.49962,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20220320-PomonaPitzer-1,43d40c50-a890-11ec-bb58-f78f8f4b17ca,71.80222,,,5.79036,,,,,,,4e10091d-9e0d-44d6-aa37-07b7e994dc76,2022-03-20,20:56:50.38,2022-03-20T13:56:50.3880000-07:00,2022-03-20T20:56:50.3880000Z,,v3,POM_PIT,,,"Godfrey, Tyler",10023342.0,Right,MAS_INS,ee5dad30-0ce9-4135-a740-a8b6cec481b9,55.86853,-108.51521,9.12237,6.21449,2.67609,-17.24981,0.24674,1.16927,-3.15209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,211.0,2022-03-20,13:57:07.68,3.0,3.0,"Siegel, Ethan",1000123777.0,Left,MAS_INS,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,7.0,Bottom,2.0,1.0,1.0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1.0,0.0,,84.39776,-1.537359,1.753871,2418.492393,155.636271,11:15,6.10416,-0.5095,5.52818,-24.78627,15.52194,-6.37118,2.60046,0.59964,76.29423,-6.180466,0.618133,0.456949,76.82303,-11.826059,18.459587,,,,,13.22645,,12.091312,0.099984,3.79236,8.75178,0.36152,50.0,5.95439,-3.47925,-122.2896,-4.07216,5.66312,27.23979,-19.10502,POM_COL,MAS_INS,PomonaPitzer,D3,Team,20220320-PomonaPitzer-1,4e18ae00-a890-11ec-bb58-f78f8f4b17ca,82.48712,2.58314,,8.10353,,,,2.71091,2.58314,-0.68885,4e10091d-9e0d-44d6-aa37-07b7e994dc76,2022-03-20,20:57:07.68,2022-03-20T13:57:07.6870000-07:00,2022-03-20T20:57:07.6870000Z,GroundBall,v3,POM_PIT,,,"Godfrey, Tyler",10023342.0,Right,MAS_INS,32ee172e-7235-4e18-8866-344ec50a96e3,54.96846,-123.39135,13.6199,6.10347,-3.29943,-9.55251,0.50687,-3.7083,2.83156,344.317475,2.71103,104.59153,-23.56981,,,,,,,2.58344,-23.13129,-27.10591,,,,,,,-0.68888,34.92283,-3.22867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
180,120.0,2022-02-11,15:08:13.13,1.0,1.0,"Del Biaggio, Andrew",1000082169.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,0.0,0.0,0.0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,84.98737,-0.951059,-0.168001,1913.900169,213.2916,1:00,5.6555,1.40463,5.29173,-22.81123,16.9021,10.2356,2.86149,2.09985,77.40674,-5.208575,1.649092,0.453565,,,,,,,,,,,,-5.13406,9.11504,-1.39692,50.0,5.55272,-0.0911,-123.26726,-2.7935,-7.86987,25.35918,-18.20182,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,7d0a6460-8b8f-11ec-a6bd-e94fb1f8cbdf,83.10262,,,7.58063,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:08:13.13,2022-02-11T15:08:13.1343208-08:00,2022-02-11T23:08:13.1343208Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,3ca78849-756a-4d72-bd52-386fbcd45ce1,55.20371,-124.33318,12.67959,5.65406,-2.02842,-9.10091,-1.40005,0.2397,-3.93493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
181,121.0,2022-02-11,15:08:25.05,1.0,2.0,"Del Biaggio, Andrew",1000082169.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,0.0,1.0,0.0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,78.87142,-0.086466,-1.892874,1508.716402,251.760452,2:30,5.32894,1.41839,5.61673,-39.77616,5.67571,12.79859,1.93353,0.71772,72.27002,-7.403275,0.394,0.48523,,,,,,,,,,,,-7.00544,3.35512,-1.26513,50.0,5.29608,3.28525,-114.48451,-1.45984,-9.27928,21.52292,-27.72992,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,841bc780-8b8f-11ec-a6bd-e94fb1f8cbdf,77.67958,,,6.6014,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:08:25.05,2022-02-11T15:08:25.0589544-08:00,2022-02-11T23:08:25.0589544Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,0c32ec25-87cd-494f-8d09-6299e1534b36,54.88137,-115.39855,10.76146,5.33307,-0.2822,-13.86496,-1.41302,3.67932,-4.63964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
182,122.0,2022-02-11,15:08:38.40,1.0,3.0,"Del Biaggio, Andrew",1000082169.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,0.0,1.0,1.0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,76.21294,0.623911,-0.09407,2202.394846,19.809782,6:45,5.50392,1.33879,4.79457,-59.34991,-9.25229,-3.89138,1.14936,0.92536,70.33318,-10.006103,-0.780715,0.509425,,,,,,,,,,,,1.88784,-4.25469,-1.32585,50.0,5.5141,0.34063,-110.62245,-0.96399,2.33667,19.94299,-37.44029,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,8c101090-8b8f-11ec-a6bd-e94fb1f8cbdf,73.99021,,,5.87976,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:08:38.40,2022-02-11T15:08:38.4046440-08:00,2022-02-11T23:08:38.4046440Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,a50de40a-355e-4e91-b662-3c759fea9748,55.70677,-111.64653,9.9715,5.51424,0.95857,-18.72014,-1.34026,0.22064,1.16833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
183,123.0,2022-02-11,15:08:51.17,1.0,4.0,"Del Biaggio, Andrew",1000082169.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,0.0,2.0,1.0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,84.83369,-2.213196,-3.025671,1961.661007,238.040502,2:00,5.5516,1.45057,5.12653,-28.51509,11.54792,16.43505,1.08693,-0.03218,77.76316,-7.435825,-0.118269,0.455558,,,,,,,,,,,,-9.02961,6.74697,-1.17959,50.0,5.32158,5.77681,-122.88623,-5.77752,-13.81652,24.20193,-21.85026,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,93c41c50-8b8f-11ec-a6bd-e94fb1f8cbdf,82.73914,,,7.07053,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:08:51.17,2022-02-11T15:08:51.1733608-08:00,2022-02-11T23:08:51.1733608Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,ac589dcf-28d6-48c0-90c3-25b2cdf337ad,55.3722,-123.93975,12.10096,5.55238,-4.82637,-10.92513,-1.44415,6.37825,-6.90826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
184,124.0,2022-02-11,15:09:05.10,1.0,5.0,"Del Biaggio, Andrew",1000082169.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,3.0,Bottom,0.0,3.0,1.0,Sinker,Changeup,InPlay,Undefined,GroundBall,Out,1.0,0.0,,86.32585,-1.085975,-2.032475,2103.079138,242.016544,2:00,5.50401,1.53789,5.24116,-28.04879,10.76957,17.71383,2.14521,1.10305,78.2572,-6.268825,1.109383,0.448425,97.28121,-7.288526,-12.487185,,,,,16.75582,,-15.39972,0.107963,-9.53264,6.10177,-1.36502,50.0,5.38364,3.66254,-125.1068,-3.37174,-14.94654,27.76162,-22.60685,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,9bf917e0-8b8f-11ec-a6bd-e94fb1f8cbdf,84.05512,2.18558,,8.06865,,,,1.48588,2.18558,-1.11399,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:09:05.10,2022-02-11T15:09:05.1090280-08:00,2022-02-11T23:09:05.1090280Z,GroundBall,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,75f7629d-95ef-4d6b-a150-a63bf133884c,55.25724,-126.26801,13.88081,5.5049,-2.42614,-11.30342,-1.53129,4.28773,-7.47327,47.959804,1.48605,138.15745,-21.26095,,,,,,,2.18573,-18.12024,-19.6966,,,,,,,-1.11392,-30.60952,-2.65934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
185,163.0,2022-02-11,15:33:28.72,4.0,1.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,1.0,0.0,0.0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,76.0137,0.370606,-1.752239,1766.964042,285.657821,3:30,5.79462,1.54295,5.87176,-49.86566,-1.5687,10.88158,1.98354,0.82172,70.09234,-8.777682,0.203275,0.500186,,,,,,,,,,,,-6.04969,-0.44059,-1.40747,50.0,5.79574,2.98714,-110.45703,-0.82368,-7.47798,19.57916,-32.71866,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,045a8fa0-8b93-11ec-a6bd-e94fb1f8cbdf,75.35688,,,5.92136,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:33:28.72,2022-02-11T15:33:28.7246184-08:00,2022-02-11T23:33:28.7246184Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,82e4e0bb-98a8-4448-b7cd-c3d37464b16b,54.62842,-111.27442,9.78958,5.80161,0.54226,-16.35933,-1.5387,3.29933,-3.73899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
186,164.0,2022-02-11,15:33:52.08,4.0,2.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,1.0,0.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,75.41983,1.338084,-1.729515,1989.898784,264.319622,2:45,5.81751,1.71355,5.9684,-46.05325,2.94169,14.10513,3.22113,1.28498,69.15893,-7.176837,0.806713,0.503787,,,,,,,,,,,,-7.67296,1.65425,-1.58404,50.0,5.89828,2.79786,-109.53552,1.18695,-9.31364,19.51072,-30.16609,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,12488a40-8b93-11ec-a6bd-e94fb1f8cbdf,74.81818,,,6.2609,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:33:52.08,2022-02-11T15:33:52.0870760-08:00,2022-02-11T23:33:52.0870760Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,81239965-43bf-4a2d-823d-d61d8cb71410,54.52997,-110.33946,9.75536,5.82377,2.42994,-15.08305,-1.70723,3.18163,-4.65682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
187,165.0,2022-02-11,15:34:16.93,4.0,3.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,1.0,1.0,1.0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,84.5041,-1.707274,-1.120943,2226.731383,195.064121,12:30,5.75135,1.63551,5.63095,-16.9969,23.09761,5.82055,2.74123,1.07455,76.14457,-4.981896,-0.081593,0.455737,,,,,,,,,,,,-3.2776,12.62583,-1.54379,50.0,5.59541,2.1457,-122.42191,-4.0899,-4.90318,27.38235,-13.28616,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,211b8db0-8b93-11ec-a6bd-e94fb1f8cbdf,82.70663,,,8.35952,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:34:16.93,2022-02-11T15:34:16.9356648-08:00,2022-02-11T23:34:16.9356648Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,05432274-0673-40ec-b69a-c9f12bc913cb,54.8624,-123.50471,13.69117,5.74675,-3.56452,-6.64308,-1.63247,2.33959,-2.45159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
188,166.0,2022-02-11,15:34:48.13,4.0,4.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,1.0,1.0,2.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,77.30107,-0.983732,-3.599384,1974.355407,258.455181,2:30,5.66288,1.56089,6.28484,-41.12612,4.90799,17.05784,1.3272,-0.33925,71.29576,-8.603772,-0.516101,0.488328,,,,,,,,,,,,-9.86772,3.24823,-1.30337,50.0,5.57037,6.47575,-112.22929,-3.09983,-12.61171,19.91406,-28.02257,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,33c16b10-8b93-11ec-a6bd-e94fb1f8cbdf,77.18677,,,6.00531,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:34:48.13,2022-02-11T15:34:48.1313640-08:00,2022-02-11T23:34:48.1313640Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,65bf5291-8380-46b1-bc43-344bcb8a2204,54.21555,-112.97482,9.95703,5.66678,-2.05073,-14.01129,-1.55464,6.9479,-6.30586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
189,167.0,2022-02-11,15:35:18.04,4.0,5.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,1.0,2.0,2.0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,2.0,0.0,,85.4695,-1.512699,-1.861867,2132.17065,206.818222,1:00,5.74498,1.61465,5.7868,-22.04832,16.93576,7.84122,2.49928,0.53536,77.07921,-5.689139,-0.457647,0.449381,88.4296,-13.627999,14.274013,,,,,12.54503,,10.382801,0.086051,-4.62071,9.54359,-1.46609,50.0,5.60736,3.70553,-123.87303,-3.931,-7.06549,28.41414,-17.58104,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,458525d0-8b93-11ec-a6bd-e94fb1f8cbdf,83.87629,2.6354,,8.39029,,,,1.80501,2.6354,-0.41924,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-11,23:35:18.04,2022-02-11T15:35:18.0498280-08:00,2022-02-11T23:35:18.0498280Z,GroundBall,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,6a0daa77-deb3-4c39-86de-43fa871826b5,54.70978,-124.94869,14.20707,5.74358,-3.26544,-8.79052,-1.61143,3.97301,-3.53275,180.0,1.80128,122.42302,,,,,,,,2.63633,-30.62608,,,,,,,,-0.42018,31.14611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
190,219.0,2022-02-11,16:05:23.40,2.0,1.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,0.0,0.0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,76.72079,-1.47739,-4.089916,1899.160958,70.086105,8:15,5.81504,1.77037,5.24211,-48.8131,1.25992,-1.86095,0.35496,-2.23502,69.31225,-10.343891,-4.419341,0.5093,,,,,,,,,,,,-0.5139,1.70469,-1.39251,50.0,5.64308,7.99363,-110.7629,-4.4992,-0.62225,24.45777,-30.10998,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,79984e70-8b97-11ec-a6bd-e94fb1f8cbdf,74.00839,,,7.40854,,,,,,,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-12,00:05:23.40,2022-02-11T16:05:23.4030958-08:00,2022-02-12T00:05:23.4030958Z,,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,db62d3ec-d619-4a59-a386-1f7adfc7e50a,55.25341,-111.9169,12.22888,5.82185,-3.0785,-15.05499,-1.77037,8.02299,-0.31112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
191,221.0,2022-02-11,16:05:57.98,2.0,3.0,"Mack, Gage",1000101771.0,Right,LIN_CCW,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,2.0,0.0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,83.69574,-1.293003,-2.836367,2238.381492,190.819781,12:15,5.74361,1.69195,5.97307,-18.79454,21.56855,3.84303,2.97703,-0.61943,75.50476,-4.908688,-2.147011,0.457261,103.4838,16.08245,41.013938,2522.309498,80.28114,23.03716,75.19885,249.63788,,48.517817,2.222884,-2.90079,11.94154,-1.46955,50.0,5.63101,5.85977,-121.28469,-3.22955,-4.25635,27.02454,-14.65216,POM_COL,LIN_CCW,PomonaPitzer,D3,Team,20220211-PomonaPitzer-1,8e3567f0-8b97-11ec-a6bd-e94fb1f8cbdf,82.43098,23.68045,,8.19098,,,,2.8362,3.25253,0.16993,e083c0bc-81a5-4316-ae9a-50f43960d65f,2022-02-12,00:05:57.98,2022-02-11T16:05:57.9891054-08:00,2022-02-12T00:05:57.9891054Z,LineDrive,v3,POM_PIT,,,"Kassler, Nathan",1000118937.0,Right,LIN_CCW,fa707b7a-8cd7-4181-9a73-cb5dcf3ab15f,54.52396,-122.28856,13.51227,5.74087,-2.68528,-7.32608,-1.69016,6.01788,-2.12818,,2.83626,110.03764,-24.5341,5.40378,-1.29544,0.37387,-0.12228,0.02863,-0.00301,3.25244,42.04998,-24.29363,3.40075,-0.91046,0.17487,0.00901,-0.01377,0.00219,0.17017,95.6894,-8.52963,1.96924,-0.33088,0.25105,-0.20167,0.06966,-0.00878,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
